0	0.23305365004464945	70
1	0.25098089427296627	25
2	0.18743499903091607	3
3	0.2606971468269329	40
4	0.3600208314951	17
5	0.38337343972971916	61
6	0.5096719888183658	15
7	0.18888859130538627	63
8	0.4419606571354655	37
9	0.17633008497562663	28
10	0.6213223611602204	57
11	0.49961361462561626	0
12	0.6041188255815609	7
13	0.15957819580930632	27
14	0.3411511393264239	68
15	0.7115943029146743	10
16	0.18105316458840548	62
17	0.32366804332864446	29
18	0.17793701949346555	19
19	0.6297528165372146	11
20	0.7294581503346182	33
21	0.8560580432480227	24
22	0.991862169865968	46
23	0.20046348990431442	8
24	0.43478604208283084	55
25	0.20012954563943955	49
26	0.6510792999790912	48
27	1.1379910039638805	16
28	1.0411520589127723	45
29	1.5031247868935174	66
30	0.1717009651656871	26
31	1.5495606860320308	20
32	0.8097834120286599	50
33	0.18737661447990328	58
34	1.2452105525670687	65
35	0.8096301774696718	2
36	0.154841565801043	42
37	1.3016855277643515	5
38	1.9171547361378194	6
39	1.650184334752113	47
40	0.48030923030234557	9
41	1.3834898632051063	56
42	1.8779570939100294	35
43	1.564616556427454	21
44	1.403308439818735	36
45	1.3409478939686823	34
46	0.16089348246216587	23
47	0.2124032710781763	30
48	1.388381737341931	54
49	1.4054757154559199	38
50	2.1631774258204124	32
51	0.17293648757714392	52
52	2.0282233612236578	59
53	0.17395446646132084	1
54	1.5825648189132009	53
55	2.1036050035144536	22
56	1.2875319385317787	39
57	1.2806029198200313	14
58	0.6503895930283167	43
59	0.18691881394364257	64
60	2.6415660518914144	13
61	1.0691604377407746	18
62	1.316442152404261	31
63	1.452169513009439	60
64	4.086923645517875	12
65	0.9304297060159943	4
66	1.6684353215980223	41
67	0.8000804189902493	51
68	0.29969884755092435	69
69	3.187133801687046	44
70	2.4007219813122638	67
