0,0.20339800438042946,0.18462147805533516,0.16044608842937244,0.18874149072520555,0.19663763801996265
1,0.1803359780585297,0.17949597912225976,0.18367808583816478,0.2062482855677973,0.18329193035854424
2,0.20441972017529716,0.18239681818445966,0.17705335965192004,0.19170321394426196,0.17742014313525703
3,0.17421927666036965,0.1916514412379869,0.21057033157213031,0.18332242554998926,0.17297398773026826
4,0.19926426412120143,0.17785947361906287,0.19569401060118954,0.18213067432097427,0.17779604047776792
5,0.07141918106545164,1.3299975420336285,0.08728059182317918,0.16724645848976857,0.09620519085822232
6,0.08845846823162197,0.21176835923193113,0.0863361109886706,0.07449292028572467,1.2703030530409791
7,0.18717841162606355,0.18038219302744896,0.18549995533121819,0.19577995025374842,0.1834794100370983
8,0.1023277106029048,0.08244260784189424,0.9620288523992748,0.08667528861758902,0.09093036581578329
9,0.06208922726435709,0.20587539031919883,0.09534314276898592,1.492884354907397,0.18595732069746415
10,0.09756799231802074,0.0843770701133337,0.08098373195701065,0.18356105907788306,0.22361560338247954
11,0.09112259381011567,0.09737697307791376,0.07651047312472632,0.20415102757768136,0.09051650938549101
12,0.06835069465015453,0.3342789543967095,0.07706844496830019,1.6122911225495051,0.20775230925169702
13,0.0867578175611554,0.2080936667570413,0.09347509643281,0.0727309850021837,1.2687809637134204
